,Brands,Model,Variant,Make Year,Fuel,Transmission,Driven Kilometers,Owners,Location,Price
5365,hyundai,Hyundai XCENT PRIME,T+ PETROL,2017,Petrol,,"32,560",1,ahmedabad,"4,47,199"
5366,hyundai,Hyundai Grand i10,SPORTZ O 1.2,2018,Petrol,Manual,"4,752",1,ahmedabad,"5,70,199"
5367,hyundai,Hyundai VENUE,S MT 1.2 KAPPA,2020,Petrol,Manual,"4,689",1,ahmedabad,"8,04,399"
5368,hyundai,Hyundai Elite i20,SPORTZ 1.2,2015,Petrol,Manual,"30,445",2,ahmedabad,"5,21,899"
5369,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Petrol,Manual,"7,197",1,ahmedabad,"5,63,999"
5370,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2017,Petrol,Manual,"25,676",1,ahmedabad,"4,68,999"
5371,hyundai,Hyundai Grand i10,1.2 KAPPA SPORTZ (O),2019,Petrol,Manual,"9,953",1,ahmedabad,"5,70,899"
5372,hyundai,Hyundai Elite i20,SPORTZ 1.2,2016,Petrol,Manual,"18,538",1,ahmedabad,"5,99,199"
5373,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Petrol,Manual,"12,970",1,ahmedabad,"5,93,399"
5374,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2019,Petrol,Manual,"5,412",1,ahmedabad,"5,83,699"
5375,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Petrol,Manual,"10,288",1,ahmedabad,"4,89,899"
5376,hyundai,Hyundai Elite i20,1.2 SPORTS PLUS VTVT,2020,Petrol,Manual,"6,055",1,ahmedabad,"7,23,499"
5377,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Petrol,Manual,"18,621",1,ahmedabad,"5,09,599"
5378,renault,Renault Kwid,RXL,2019,Petrol,Manual,"6,684",1,ahmedabad,"3,84,699"
5379,renault,Renault Kwid,RXL,2019,Petrol,Manual,"16,897",1,ahmedabad,"3,75,299"
5380,renault,Renault Kwid,RXL,2019,Petrol,Manual,"12,368",1,ahmedabad,"3,64,099"
5381,renault,Renault Kwid,1.0 RXT Opt,2018,Petrol,Manual,"71,160",1,ahmedabad,"3,31,399"
5382,renault,Renault Pulse,RXL ABS D,2016,Diesel,Manual,"56,797",1,ahmedabad,"2,80,999"
5383,renault,Renault Kwid,RXT 1.0 EASY-R AT OPTION,2018,Petrol,Automatic,"26,733",1,ahmedabad,"3,45,999"
5384,renault,Renault Kwid,RXT,2016,Petrol,Manual,"56,870",2,ahmedabad,"2,47,899"
5385,renault,Renault Kwid,RXL,2019,Petrol,Manual,"31,465",2,ahmedabad,"3,40,999"
5386,renault,Renault Kwid,RXT Opt,2019,Petrol,Manual,"4,488",1,ahmedabad,"3,58,999"
5387,renault,Renault Kwid,RXT,2017,Petrol,Manual,"15,018",1,ahmedabad,"2,93,699"
5388,renault,Renault Kwid,RXT,2016,Petrol,Manual,"84,665",1,ahmedabad,"2,51,899"
5389,mahindra,Mahindra XUV500,W10,2018,Diesel,Manual,"69,977",1,ahmedabad,"11,43,999"
5390,mahindra,Mahindra Kuv100,K2+ D 6 STR,2016,Diesel,Manual,"68,391",1,ahmedabad,"2,65,899"
5391,mahindra,Mahindra Kuv100,K2 D 6 STR,2017,Diesel,Manual,"39,802",1,ahmedabad,"3,21,099"
5392,mahindra,Mahindra XUV500,W5 FWD,2018,Diesel,Manual,"35,913",1,ahmedabad,"8,44,599"
5393,toyota,Toyota YARIS,J MT,2018,Petrol,Manual,"23,833",1,ahmedabad,"7,50,399"
5394,toyota,Toyota Fortuner,3.0 MT 4X4,2012,Diesel,Manual,"1,84,782",3,ahmedabad,"11,79,499"
5395,toyota,Toyota Innova Crysta,2.8 ZX AT 7 STR,2016,Diesel,Automatic,"1,76,897",2,ahmedabad,"12,93,899"
5396,audi,Audi A3,35TDI PREMIUM,2018,Diesel,Automatic,"39,254",2,ahmedabad,"19,88,199"
5397,honda,Honda Civic,VX CVT i-VTEC,2019,Petrol,Automatic,"24,293",1,ahmedabad,"14,84,199"
5398,honda,Honda BR-V,1.5 i- DTEC S,2017,Diesel,Manual,"1,34,191",1,ahmedabad,"6,49,399"
5399,honda,Honda City,VX MT DIESEL,2015,Diesel,Manual,"65,112",1,ahmedabad,"5,51,799"
5400,honda,Honda City,SV MT DIESEL,2016,Diesel,Manual,"88,996",2,ahmedabad,"5,09,499"
5401,honda,Honda City,SV MT DIESEL,2014,Diesel,Manual,"1,61,107",1,ahmedabad,"4,17,999"
5402,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"50,393",1,ahmedabad,"3,05,399"
5403,honda,Honda Brio,1.2 VX MT I VTEC,2014,Petrol,Manual,"43,394",2,ahmedabad,"3,06,199"
5404,honda,Honda Jazz,1.2 V MT,2018,Petrol,Manual,"9,837",1,ahmedabad,"6,51,399"
5405,honda,Honda Jazz,1.2 SV MT,2017,Petrol,Manual,"21,051",1,ahmedabad,"5,55,299"
5406,honda,Honda Jazz,1.5 S MT,2016,Diesel,Manual,"46,102",1,ahmedabad,"4,31,999"
5407,honda,Honda City,SV MT PETROL,2019,Petrol,Manual,"62,998",1,ahmedabad,"9,30,599"
5408,maruti,Maruti Alto K10,VXI,2016,Petrol,Manual,"10,179",1,ahmedabad,"3,31,599"
5409,maruti,Maruti Swift,VDI ABS,2015,Diesel,Manual,"31,933",1,ahmedabad,"4,59,199"
5410,maruti,Maruti Celerio,ZXI,2018,Petrol,Manual,"8,663",1,ahmedabad,"4,60,199"
5411,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,"8,040",1,ahmedabad,"3,46,899"
5412,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2020,Petrol,Manual,"3,735",1,ahmedabad,"4,95,899"
5413,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"11,658",1,ahmedabad,"2,93,899"
5414,maruti,Maruti Alto 800,LXI,2014,Petrol,Manual,"36,971",3,ahmedabad,"2,27,799"
5415,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,"8,274",1,ahmedabad,"3,37,999"
5416,maruti,Maruti Baleno,DELTA 1.2 K12,2017,Petrol,Manual,"26,657",1,ahmedabad,"5,53,199"
5417,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"17,878",1,ahmedabad,"3,06,299"
5418,maruti,Maruti Alto,VXI,2019,Petrol,Manual,"8,438",1,ahmedabad,"3,50,499"
5419,maruti,Maruti Dzire,VXI,2020,Petrol,Manual,"5,771",1,ahmedabad,"6,72,699"
5420,maruti,Maruti Alto,LXI,2020,Petrol,Manual,"8,992",1,ahmedabad,"3,80,299"
5421,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2019,Petrol,Manual,"12,028",1,ahmedabad,"4,65,099"
5422,maruti,Maruti Swift,VXI,2015,Petrol,Manual,"53,233",2,ahmedabad,"4,19,199"
5423,maruti,Maruti Alto 800,LXI,2013,Petrol,Manual,"28,304",1,ahmedabad,"2,32,299"
5424,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"26,046",1,ahmedabad,"3,08,899"
5425,maruti,Maruti Alto 800,LXI,2013,Petrol,Manual,"49,903",1,ahmedabad,"2,17,299"
5426,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2018,Petrol,Manual,"9,788",1,ahmedabad,"4,41,399"
5427,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,"8,500",1,ahmedabad,"3,55,499"
5428,tata,Tata Hexa,Varicor 400 XTA,2018,Diesel,Automatic,"24,707",1,ahmedabad,"11,20,599"
5429,tata,Tata Nano,XT TWIST,2016,Petrol,Manual,"6,274",1,ahmedabad,"1,53,799"
5430,tata,Tata NEXON,XMA 1.2,2018,Petrol,Automatic,"63,621",1,ahmedabad,"6,97,512"
5431,ford,Ford Ecosport,1.5TITANIUM TDCI,2015,Diesel,Manual,"1,26,671",2,ahmedabad,"5,02,999"
5432,ford,Ford Ecosport,1.5TITANIUM TDCI,2019,Diesel,Manual,"49,191",1,ahmedabad,"8,14,499"
5433,skoda,Skoda KAROQ,STYLE AT,2020,Petrol,Automatic,"25,617",2,ahmedabad,"20,59,499"
5434,hyundai,Hyundai GRAND I10 NIOS,ERA PETROL,2021,Petrol,Manual,383,1,jaipur,"6,41,599"
5435,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"30,179",1,jaipur,"4,15,099"
5436,hyundai,Hyundai GRAND I10 NIOS,SPORTZ PETROL,2021,Petrol,Manual,"3,212",1,jaipur,"7,51,399"
5437,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"36,870",1,jaipur,"4,15,999"
5438,hyundai,Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,2018,Petrol,Manual,"13,469",1,jaipur,"4,91,199"
5439,hyundai,Hyundai AURA,SX+ AT,2020,Petrol,,"7,077",1,jaipur,"7,71,999"
5440,hyundai,Hyundai Eon,ERA PLUS,2018,Petrol,Manual,"16,416",1,jaipur,"3,37,299"
5441,hyundai,Hyundai NEW SANTRO,1.1 MAGNA MT,2020,Petrol,Manual,"15,683",1,jaipur,"4,88,999"
5442,hyundai,Hyundai GRAND I10 NIOS,SPORTZ PETROL,2020,Petrol,Manual,"5,616",1,jaipur,"6,45,199"
5443,hyundai,Hyundai NEW SANTRO,ERA 1.1,2020,Petrol,,"3,708",1,jaipur,"4,86,299"
5444,hyundai,Hyundai Grand i10,SPORTS 1.2 VTVT,2015,Petrol,Manual,"31,298",1,jaipur,"4,00,299"
5445,hyundai,Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,2018,Petrol,Manual,"15,911",1,jaipur,"5,09,299"
5446,hyundai,Hyundai GRAND I10 NIOS,SPORTZ 1.2 AT,2020,Petrol,Automatic,"4,347",1,jaipur,"7,98,599"
5447,hyundai,Hyundai GRAND I10 NIOS,MAGNA 1.2 MT,2019,Petrol,Manual,"2,266",1,jaipur,"6,10,399"
5448,hyundai,Hyundai i10,MAGNA 1.1 IRDE2,2014,Petrol,Manual,"52,328",1,jaipur,"3,05,799"
5449,hyundai,Hyundai Elite i20,1.2 SPORTS PLUS VTVT,2020,Petrol,Manual,"12,183",1,jaipur,"7,03,399"
5450,hyundai,Hyundai Elite i20,ASTA 1.2 (O),2017,Petrol,Manual,"29,212",1,jaipur,"6,45,899"
5451,hyundai,Hyundai NEW SANTRO,ERA 1.1,2020,Petrol,Manual,"7,230",1,jaipur,"4,83,799"
5452,hyundai,Hyundai Eon,ERA PLUS,2017,Petrol,Manual,"75,869",1,jaipur,"2,72,599"
5453,hyundai,Hyundai Eon,ERA PLUS,2014,Petrol,Manual,"53,222",1,jaipur,"2,46,599"
5454,renault,Renault Kwid,RXL,2020,Petrol,Manual,"14,702",1,jaipur,"3,68,799"
5455,renault,Renault Kwid,RXL,2018,Petrol,Manual,"6,069",1,jaipur,"3,47,599"
5456,renault,Renault Kwid,RXL,2018,Petrol,Manual,"13,621",1,jaipur,"3,30,299"
5457,renault,Renault Kwid,RXL,2018,Petrol,Manual,"10,585",1,jaipur,"3,26,999"
5458,renault,Renault Kwid,RXT Opt,2018,Petrol,Manual,"22,283",2,jaipur,"3,35,999"
5459,renault,Renault Duster,85 PS RXE,2014,Diesel,Manual,"75,435",1,jaipur,"4,84,499"
5460,mahindra,Mahindra Bolero,Power+ SLX,2018,Diesel,Manual,"25,376",1,jaipur,"7,64,899"
5461,mahindra,Mahindra Scorpio,S10 AT,2015,Diesel,Automatic,"78,722",2,jaipur,"11,27,599"
5462,mahindra,Mahindra XUV 3OO,1.2 W8 OPT,2019,Petrol,,"50,491",1,jaipur,"9,21,799"
5463,mahindra,Mahindra KUV 100 NXT,K2 6 STR,2019,Petrol,Manual,"35,084",1,jaipur,"4,43,399"
5464,toyota,Toyota Glanza,V MT PETROL,2020,Petrol,,"2,967",1,jaipur,"7,94,799"
5465,toyota,Toyota Corolla Altis,VL AT,2018,Petrol,Automatic,"21,665",1,jaipur,"15,30,099"
5466,toyota,Toyota Etios Liva,VX,2018,Petrol,Manual,"29,304",1,jaipur,"6,35,199"
5467,toyota,Toyota Corolla Altis,VL AT,2016,Petrol,Automatic,"84,423",1,jaipur,"10,25,899"
5468,toyota,Toyota Etios,GD,2013,Diesel,Manual,"1,56,415",1,jaipur,"3,94,699"
5469,honda,Honda WR-V,1.2 i-VTEC S MT,2019,Petrol,Manual,354,1,jaipur,"8,24,299"
5470,honda,Honda Amaze,1.5 EMT I DTEC,2016,Diesel,Manual,"86,573",1,jaipur,"4,36,099"
5471,honda,Honda Amaze,1.2 SMT I VTEC,2019,Petrol,Manual,"13,861",1,jaipur,"6,06,799"
5472,honda,Honda City,ZX MT PETROL,2020,Petrol,Manual,"13,925",1,jaipur,"12,63,999"
5473,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"38,935",1,jaipur,"6,97,099"
5474,honda,Honda City,VX MT DIESEL,2017,Diesel,Manual,"60,374",1,jaipur,"8,45,999"
5475,honda,Honda WR-V,1.5 i-DTEC VX MT,2018,Diesel,Manual,"51,794",1,jaipur,"7,63,199"
5476,honda,Honda Amaze,1.2 SMT I VTEC,2019,Petrol,Manual,"10,648",1,jaipur,"6,66,199"
5477,honda,Honda Amaze,1.2 SMT I VTEC,2019,Petrol,Manual,"27,075",1,jaipur,"6,48,199"
5478,honda,Honda Amaze,1.2 SMT I VTEC,2018,Petrol,Manual,"41,914",1,jaipur,"6,25,699"
5479,honda,Honda Amaze,1.2 SMT I VTEC,2013,Petrol,Manual,"64,009",2,jaipur,"3,83,799"
5480,honda,Honda City,VX MT PETROL,2017,Petrol,Manual,"43,062",2,jaipur,"8,35,899"
5481,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,117,2,jaipur,"3,68,299"
5482,maruti,Maruti Swift,LXI,2013,Petrol,Manual,"21,078",1,jaipur,"3,75,999"
5483,maruti,Maruti S PRESSO,VXI PLUS AGS,2019,Petrol,Automatic,"10,227",1,jaipur,"4,60,199"
5484,maruti,Maruti S PRESSO,VXI PLUS AGS,2021,Petrol,,822,1,jaipur,"5,11,799"
5485,maruti,Maruti Alto K10,VXI,2018,Petrol,Manual,"11,432",1,jaipur,"3,91,499"
5486,maruti,Maruti Alto K10,VXI (O) AMT,2017,Petrol,,"6,272",1,jaipur,"3,68,799"
5487,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"30,102",1,jaipur,"2,72,199"
5488,maruti,Maruti Celerio,VXI,2017,Petrol,Manual,"18,928",1,jaipur,"3,93,299"
5489,maruti,Maruti Wagon R 1.0,VXI,2018,Petrol,Manual,"14,187",1,jaipur,"4,63,899"
5490,maruti,Maruti Alto 800,VXI,2015,Petrol,Manual,"5,043",1,jaipur,"2,89,899"
5491,maruti,Maruti Alto 800,VXI,2016,Petrol,Manual,"18,142",1,jaipur,"2,76,999"
5492,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"29,869",1,jaipur,"1,77,999"
5493,maruti,Maruti Wagon R 1.0,VXI,2016,Petrol,Manual,"5,484",1,jaipur,"3,99,299"
5494,maruti,Maruti Alto K10,VXI,2015,Petrol,Manual,"22,331",1,jaipur,"3,15,999"
5495,maruti,Maruti S PRESSO,VXI PLUS AGS,2020,Petrol,Automatic,"1,661",1,jaipur,"5,06,099"
5496,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"13,383",1,jaipur,"2,95,699"
5497,maruti,Maruti Alto 800,LXI,2014,Petrol,Manual,"25,976",1,jaipur,"2,32,099"
5498,maruti,Maruti Celerio,ZXI,2019,Petrol,Manual,"10,706",1,jaipur,"4,89,899"
5499,maruti,Maruti Alto K10,VXI (O) AMT,2018,Petrol,Manual,"8,153",1,jaipur,"4,06,199"
5500,maruti,Maruti Alto 800,VXI,2017,Petrol,Manual,"19,983",1,jaipur,"2,97,699"
5501,maruti,Maruti Alto K10,VXI (O) AMT,2019,Petrol,,"1,602",1,jaipur,"4,16,099"
5502,maruti,Maruti Alto,VXI,2021,Petrol,Manual,"2,799",1,jaipur,"4,12,199"
5503,maruti,Maruti Alto,LXI,2020,Petrol,Manual,"7,695",1,jaipur,"3,81,899"
5504,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"19,502",1,jaipur,"3,24,199"
5505,maruti,Maruti Alto K10,VXI,2019,Petrol,Manual,"6,057",1,jaipur,"3,93,699"
5506,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,"11,102",1,jaipur,"3,59,499"
5507,maruti,Maruti Celerio X,Zxi AMT,2018,Petrol,Automatic,"25,648",1,jaipur,"5,16,499"
5508,maruti,Maruti Baleno,DELTA 1.2 K12,2020,Petrol,Manual,"7,665",1,jaipur,"7,05,899"
5509,maruti,Maruti Wagon R 1.0,VXI,2015,Petrol,Manual,"45,263",2,jaipur,"3,34,299"
5510,maruti,Maruti Alto 800,LXI,2015,Petrol,Manual,"41,752",1,jaipur,"2,41,699"
5511,maruti,Maruti Alto 800,VXI,2018,Petrol,Manual,"27,651",1,jaipur,"3,11,099"
5512,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2019,Petrol,Manual,"2,331",1,jaipur,"4,72,699"
5513,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"12,847",1,jaipur,"3,34,099"
5514,maruti,Maruti Wagon R 1.0,VXI,2011,Petrol,Manual,"56,115",1,jaipur,"2,84,399"
5515,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"21,224",1,jaipur,"3,17,399"
5516,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"20,032",1,jaipur,"2,84,199"
5517,maruti,Maruti Celerio,ZXI,2019,Petrol,Manual,"43,263",1,jaipur,"4,50,299"
5518,maruti,Maruti Alto,LXI,2020,Petrol,Manual,"7,863",1,jaipur,"3,42,699"
5519,maruti,Maruti Wagon R 1.0,VXI AMT,2016,Petrol,Automatic,"41,166",1,jaipur,"3,90,299"
5520,maruti,Maruti Wagon R 1.0,VXI,2017,Petrol,Manual,"32,710",1,jaipur,"3,95,399"
5521,maruti,Maruti Alto K10,VXI,2018,Petrol,Manual,"15,669",1,jaipur,"3,36,799"
5522,maruti,Maruti Baleno,DELTA 1.2 K12,2018,Petrol,Manual,"26,478",1,jaipur,"6,07,599"
5523,maruti,Maruti Alto,LXI,2019,Petrol,Manual,"11,627",1,jaipur,"3,16,399"
5524,maruti,Maruti Wagon R 1.0,VXI,2018,Petrol,Manual,"12,370",1,jaipur,"4,37,899"
5525,maruti,Maruti Dzire,VXI,2018,Petrol,Manual,"9,254",1,jaipur,"6,75,799"
5526,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"22,226",1,jaipur,"2,93,399"
5527,maruti,Maruti Alto 800,LXI,2019,Petrol,Manual,"11,269",1,jaipur,"3,56,599"
5528,maruti,Maruti Alto K10,VXI (O) AMT,2018,Petrol,,"21,129",1,jaipur,"3,69,699"
5529,maruti,Maruti Alto,LXI,2019,Petrol,Manual,"4,484",1,jaipur,"3,30,599"
5530,maruti,Maruti Alto K10,VXI,2018,Petrol,Manual,"22,220",2,jaipur,"3,60,499"
5531,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"26,569",1,jaipur,"3,23,699"
5532,maruti,Maruti Alto K10,VXI,2015,Petrol,Manual,"58,374",1,jaipur,"2,78,599"
5533,maruti,Maruti Swift,VXI,2019,Petrol,Manual,"15,480",1,jaipur,"6,19,699"
5534,maruti,Maruti Baleno,DELTA 1.2 K12,2020,Petrol,Manual,"4,850",1,jaipur,"6,78,699"
5535,maruti,Maruti Celerio,ZXI,2020,Petrol,Manual,"10,268",1,jaipur,"4,97,799"
5536,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"47,735",1,jaipur,"2,73,599"
5537,maruti,Maruti Celerio,ZXI AMT,2019,Petrol,Automatic,"1,233",1,jaipur,"5,12,099"
5538,maruti,Maruti Alto,LXI,2020,Petrol,Manual,"13,505",1,jaipur,"3,56,799"
5539,maruti,Maruti IGNIS,ZETA 1.2 K12 AMT,2017,Petrol,Automatic,"29,305",1,jaipur,"4,50,299"
5540,maruti,Maruti Alto K10,VXI,2019,Petrol,Manual,"22,156",1,jaipur,"3,96,099"
5541,maruti,Maruti Alto,VXI,2019,Petrol,Manual,"32,895",1,jaipur,"3,85,199"
5542,maruti,Maruti Swift,VXI,2018,Petrol,Manual,"25,950",1,jaipur,"5,70,099"
5543,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"34,278",1,jaipur,"3,19,799"
5544,maruti,Maruti Wagon R 1.0,VXI PLUS,2018,Petrol,Manual,"24,462",1,jaipur,"5,13,399"
5545,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"30,990",1,jaipur,"2,78,999"
5546,maruti,Maruti Dzire,VDI,2018,Diesel,Manual,"31,987",1,jaipur,"7,63,099"
5547,maruti,Maruti Baleno,DELTA 1.2 K12,2018,Petrol,Manual,"30,703",1,jaipur,"5,85,699"
5548,maruti,Maruti Baleno,DELTA 1.2 K12,2020,Petrol,Manual,"18,255",1,jaipur,"6,92,499"
5549,maruti,Maruti Wagon R 1.0,VXI AMT,2018,Petrol,Automatic,"28,807",1,jaipur,"4,38,499"
5550,maruti,Maruti Wagon R 1.0,LXI,2015,Petrol,Manual,"50,157",1,jaipur,"3,07,599"
5551,maruti,Maruti Wagon R 1.0,VXI,2018,Petrol,Manual,"31,103",1,jaipur,"4,39,799"
5552,maruti,Maruti Alto,VXI,2019,Petrol,Manual,"24,801",1,jaipur,"3,65,699"
5553,maruti,Maruti Baleno,ZETA 1.2 K12,2018,Petrol,Manual,"25,772",1,jaipur,"6,31,599"
5554,maruti,Maruti Alto,VXI,2020,Petrol,Manual,"23,859",1,jaipur,"3,83,599"
5555,maruti,Maruti IGNIS,ALPHA 1.2 K12,2019,Petrol,Manual,"10,185",1,jaipur,"6,39,299"
5556,maruti,Maruti Wagon R 1.0,VXI,2018,Petrol,Manual,"31,829",1,jaipur,"4,14,999"
5557,maruti,Maruti Alto K10,VXI,2017,Petrol,Manual,"41,493",1,jaipur,"3,08,099"
5558,maruti,Maruti Alto K10,VXI (O) AMT,2018,Petrol,Manual,"28,449",1,jaipur,"4,38,899"
5559,maruti,Maruti XL6,ALPHA SHVS MT,2020,Petrol,Manual,"9,504",1,jaipur,"10,91,599"
5560,maruti,Maruti Alto K10,VXI,2017,Petrol,Manual,"49,238",2,jaipur,"3,07,799"
5561,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"59,755",1,jaipur,"2,94,799"
5562,maruti,Maruti Wagon R 1.0,VXI,2017,Petrol,Manual,"70,752",1,jaipur,"3,71,099"
5563,maruti,Maruti Alto K10,VXI,2018,Petrol,Manual,"51,889",1,jaipur,"3,84,299"
5564,maruti,Maruti Celerio,VXI,2016,Petrol,Manual,"59,240",1,jaipur,"3,39,399"
5565,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"45,702",1,jaipur,"3,15,699"
5566,maruti,Maruti Swift,VDI ABS,2017,Diesel,Manual,"39,686",1,jaipur,"5,58,999"
5567,maruti,Maruti Celerio X,Zxi,2019,Petrol,Manual,"25,594",1,jaipur,"4,90,599"
5568,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"76,202",1,jaipur,"2,53,799"
5569,maruti,Maruti IGNIS,ZETA 1.2 K12,2019,Petrol,Manual,"28,319",1,jaipur,"5,88,099"
5570,maruti,Maruti Alto K10,VXI,2018,Petrol,Manual,"66,495",1,jaipur,"3,93,399"
5571,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"50,205",1,jaipur,"3,23,099"
5572,maruti,Maruti Baleno,SIGMA 1.2 K12,2016,Petrol,Manual,"57,810",1,jaipur,"4,43,499"
5573,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"61,487",2,jaipur,"2,64,999"
5574,maruti,Maruti Alto,LXI,2019,Petrol,Manual,"30,845",1,jaipur,"3,50,199"
5575,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"69,006",1,jaipur,"2,74,799"
5576,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"51,749",1,jaipur,"3,21,099"
5577,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"74,372",1,jaipur,"2,74,999"
5578,maruti,Maruti Vitara Brezza,ZDI PLUS,2018,Diesel,Manual,"53,118",1,jaipur,"8,85,699"
5579,maruti,Maruti Celerio,ZXI,2017,Petrol,Manual,"45,892",1,jaipur,"4,11,399"
5580,maruti,Maruti Alto K10,VXI,2016,Petrol,Manual,"78,498",1,jaipur,"3,13,699"
5581,maruti,Maruti Alto K10,VXI,2017,Petrol,Manual,"43,975",1,jaipur,"3,30,599"
5582,maruti,Maruti Swift Dzire,VDI ABS,2016,Diesel,,"59,743",1,jaipur,"5,53,699"
5583,maruti,Maruti Vitara Brezza,ZDI,2017,Diesel,Manual,"64,589",2,jaipur,"7,70,799"
5584,maruti,Maruti Wagon R 1.0,VXI,2018,Petrol,Manual,"53,274",2,jaipur,"4,23,899"
5585,maruti,Maruti Alto K10,VXI,2019,Petrol,Manual,"31,324",1,jaipur,"3,67,199"
5586,maruti,Maruti Dzire,VDI,2018,Diesel,Manual,"29,063",1,jaipur,"7,23,199"
5587,maruti,Maruti Wagon R 1.0,VXI,2017,Petrol,Manual,"60,358",2,jaipur,"3,68,999"
5588,maruti,Maruti Swift,ZXI+ BS IV,2018,Petrol,,"40,734",1,jaipur,"6,11,999"
5589,maruti,Maruti Celerio X,Zxi,2018,Petrol,Manual,"54,206",1,jaipur,"4,23,999"
5590,maruti,Maruti Baleno,ALPHA 1.2 K12,2018,Petrol,Manual,"42,768",2,jaipur,"6,16,099"
5591,maruti,Maruti Alto 800,LXI,2016,Petrol + LPG,Manual,"62,625",1,jaipur,"2,53,399"
5592,maruti,Maruti Dzire,VXI,2018,Petrol,Manual,"30,544",1,jaipur,"6,00,099"
5593,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"44,704",1,jaipur,"3,31,099"
5594,maruti,Maruti Alto 800,LXI,2018,Petrol,Manual,"45,530",1,jaipur,"3,18,599"
5595,maruti,Maruti Celerio,ZXI OPT,2016,Petrol,Manual,"91,226",1,jaipur,"3,68,599"
5596,maruti,Maruti Swift,ZXI+ BS IV,2018,Petrol,Manual,"64,128",1,jaipur,"6,39,999"
5597,maruti,Maruti Dzire,VDI,2019,Diesel,Manual,"44,015",1,jaipur,"7,01,799"
